,tv,radio,social_media,influencer,sales
3998,93000.0,25989.92,4655.32,Macro,333319.84
3999,54000.0,21739.93,5195.62,Nano,188363.74
4000,22000.0,4853.49,17.38,Micro,80921.98
4001,46000.0,19510.74,3107.13,Mega,163231.09
4002,30000.0,10557.41,3122.49,Mega,108649.08
4003,40000.0,19530.34,2761.22,Micro,140732.77
4004,11000.0,1773.43,1882.74,Nano,40816.88
4005,18000.0,11605.78,1587.6,Micro,63090.86
4006,97000.0,27202.82,8986.28,Nano,343769.53
4007,79000.0,17944.6,2623.38,Macro,277912.71
4008,44000.0,17269.4,4424.55,Micro,158572.07
4009,88000.0,31533.06,4700.59,Micro,312579.79
4010,29000.0,15363.56,6625.99,Micro,106999.53
4011,40000.0,15215.81,2527.1,Micro,143537.49
4012,32000.0,10996.62,740.32,Micro,111453.6
4013,65000.0,18059.32,1510.22,Mega,231304.51
4014,13000.0,13861.55,1778.03,Mega,45808.63
4015,45000.0,10974.13,165.9,Macro,155504.58
4016,80000.0,23629.42,4262.44,Macro,282859.62
4017,76000.0,18665.75,2119.38,Nano,271825.97
4018,90000.0,32036.02,2232.69,Nano,316371.24
4019,32000.0,12974.44,5112.08,Nano,117097.78
4020,52000.0,12813.57,3970.4,Micro,182977.19
4021,24000.0,5095.98,2833.28,Nano,82399.3
4022,15000.0,7033.25,4298.96,Macro,53627.77
4023,10000.0,4952.23,2039.85,Macro,37942.48
4024,59000.0,17564.21,2188.04,Micro,210812.73
4025,47000.0,7617.13,2274.6,Micro,163341.81
4026,77000.0,31416.44,5671.16,Mega,272406.34
4027,29000.0,12869.04,5144.39,Macro,100277.05
4028,38000.0,16848.11,3975.01,Mega,142222.98
4029,48000.0,10374.04,2612.9,Micro,166200.35
4030,30000.0,21095.02,7972.16,Mega,108298.32
4031,36000.0,7870.51,1157.6,Mega,129358.35
4032,86000.0,30728.75,3691.27,Macro,307297.76
4033,70000.0,17122.64,299.07,Micro,250725.79
4034,86000.0,21649.41,404.27,Nano,309665.21
4035,21000.0,10860.14,1318.39,Mega,75894.41
4036,81000.0,22410.3,2189.64,Nano,287637.81
4037,41000.0,13324.64,5088.01,Mega,141314.7
4038,76000.0,29043.13,1684.83,Micro,273969.19
4039,57000.0,25315.25,3522.26,Nano,203771.83
4040,98000.0,26189.84,681.76,Mega,345962.9
4041,72000.0,22290.05,2957.22,Macro,254380.69
4042,99000.0,41964.61,9476.64,Mega,357392.99
4043,23000.0,5564.67,327.75,Nano,82648.71
4044,10000.0,1294.19,128.5,Macro,41210.02
4045,27000.0,5595.85,1583.3,Macro,98554.11
4046,87000.0,27021.77,1799.59,Micro,309140.97
4047,53000.0,14340.89,1005.35,Nano,187440.87
4048,80000.0,18867.48,2041.29,Nano,281500.94
4049,63000.0,18444.23,952.44,Macro,220344.14
4050,42000.0,23239.18,3820.4,Nano,147226.38
4051,70000.0,21553.89,2029.13,Micro,247150.99
4052,64000.0,22358.08,2546.51,Mega,226988.08
4053,75000.0,27708.04,2231.37,Macro,266914.04
4054,22000.0,215.38,2291.23,Macro,77995.22
4055,82000.0,26010.84,4803.61,Micro,290458.71
4056,66000.0,29886.65,5667.11,Mega,230667.33
4057,28000.0,14079.39,5970.22,Nano,97319.93
4058,74000.0,26877.39,3516.43,Micro,265139.42
4059,29000.0,6276.7,3998.94,Mega,103311.85
4060,32000.0,9289.82,1167.05,Mega,113127.84
4061,23000.0,5939.91,572.55,Macro,80295.3
4062,17000.0,6782.23,2373.36,Nano,61895.92
4063,76000.0,30989.88,8301.34,Nano,268385.84
4064,10000.0,7109.84,358.05,Macro,35873.78
4065,73000.0,28960.41,2673.04,Nano,261361.13
4066,74000.0,27157.32,4948.76,Nano,266655.39
4067,72000.0,19883.73,6352.69,Macro,257845.96
4068,65000.0,24692.96,1758.17,Nano,231141.1
4069,78000.0,28991.13,6265.85,Micro,275486.87
4070,83000.0,26502.48,5901.47,Macro,296326.79
4071,25000.0,7431.42,1020.49,Nano,87524.22
4072,51000.0,12788.05,3632.37,Macro,185551.82
4073,50000.0,14744.24,2676.62,Mega,176910.51
4074,73000.0,30663.69,4071.55,Nano,261954.55
4075,64000.0,21069.24,4019.54,Macro,226438.26
4076,25000.0,4097.29,2290.21,Mega,89305.48
4077,16000.0,10089.02,1471.51,Nano,53558.0
4078,30000.0,9444.38,1526.27,Mega,108423.2
4079,99000.0,32490.4,8220.53,Micro,347693.6
4080,78000.0,34108.21,5137.12,Nano,272793.15
4081,21000.0,11166.59,1464.15,Macro,69807.73
4082,76000.0,17488.61,2951.0,Nano,268922.45
4083,74000.0,26135.18,5781.93,Macro,263372.68
4084,23000.0,14396.73,3099.98,Mega,84302.4
4085,95000.0,36209.15,6000.88,Mega,341252.18
4086,35000.0,7886.45,1758.38,Mega,124256.86
4087,90000.0,36338.22,6054.41,Nano,321134.43
4088,41000.0,7143.98,1185.99,Mega,142416.91
4089,31000.0,11054.97,739.57,Micro,114753.2
4090,96000.0,34005.94,4602.94,Nano,340199.78
4091,38000.0,10842.9,306.92,Mega,133928.23
4092,55000.0,15335.33,111.01,Macro,198527.64
4093,41000.0,9144.21,180.24,Mega,152713.9
4094,64000.0,14112.72,3313.54,Nano,227190.33
4095,58000.0,19218.89,582.18,Micro,209017.96
4096,75000.0,30900.95,7483.43,Macro,263449.18
4097,77000.0,32718.18,4068.25,Micro,271542.3
4098,89000.0,28389.14,2447.63,Macro,318302.99
4099,40000.0,12189.12,2852.07,Mega,145909.8
4100,85000.0,22618.05,4160.03,Mega,301370.68
4101,16000.0,10156.92,2584.04,Macro,51482.49
4102,17000.0,5063.59,1535.62,Mega,63199.52
4103,59000.0,9284.5,800.78,Mega,212271.72
4104,53000.0,25687.28,5371.54,Nano,192097.8
4105,72000.0,34512.44,6146.3,Mega,258375.43
4106,51000.0,14284.33,1914.86,Nano,181258.16
4107,90000.0,30455.76,4061.59,Macro,319146.25
4108,16000.0,6004.43,2725.43,Macro,56858.1
4109,50000.0,18902.78,953.11,Macro,180329.86
4110,25000.0,7340.9,3250.95,Micro,87338.87
4111,79000.0,23672.15,2209.95,Micro,283430.21
4112,82000.0,31749.91,4827.94,Macro,286066.68
4113,88000.0,23867.66,5853.58,Micro,314600.81
4114,19000.0,4182.63,3338.36,Mega,68179.32
4115,67000.0,10447.57,2178.33,Mega,236979.9
4116,77000.0,18652.17,1370.78,Mega,272348.95
4117,82000.0,24488.92,2559.91,Nano,297299.4
4118,26000.0,12276.1,22.5,Mega,90012.28
4119,34000.0,13354.48,734.02,Macro,117246.33
4120,62000.0,23863.3,4208.56,Micro,221483.77
4121,10000.0,7931.49,5022.01,Nano,34771.55
4122,72000.0,23691.08,1627.59,Mega,253269.92
4123,17000.0,4755.85,5440.35,Mega,58435.99
4124,92000.0,36502.7,5544.41,Nano,327592.5
4125,40000.0,11385.44,766.83,Mega,140441.63
4126,68000.0,20718.82,144.89,Mega,244427.78
4127,49000.0,19770.46,2139.14,Macro,173878.2
4128,72000.0,23071.09,934.35,Nano,253651.29
4129,89000.0,22662.0,3082.47,Macro,314824.45
4130,20000.0,898.6,364.68,Mega,71644.7
4131,41000.0,18820.47,2036.74,Micro,146048.65
4132,17000.0,12919.15,1904.3,Macro,58445.32
4133,23000.0,12864.25,24.46,Micro,84683.71
4134,70000.0,28843.17,5226.57,Macro,253913.08
4135,22000.0,3268.48,9.53,Macro,78809.9
4136,35000.0,7820.34,162.93,Micro,120937.51
4137,60000.0,22228.52,1901.75,Micro,212516.23
4138,61000.0,21008.95,5042.35,Nano,220035.9
4139,40000.0,7852.24,349.66,Micro,144155.91
4140,19000.0,10360.55,1354.42,Mega,70074.2
4141,59000.0,25752.38,3388.3,Mega,209804.48
4142,10000.0,2296.82,334.89,Mega,40519.1
4143,58000.0,20799.87,4461.83,Nano,209194.54
4144,48000.0,10455.91,1708.63,Nano,170371.99
4145,35000.0,17769.38,1421.5,Mega,123868.56
4146,28000.0,19750.22,4689.77,Micro,98106.12
4147,56000.0,11629.03,6679.1,Nano,194525.61
4148,89000.0,26902.37,3092.27,Nano,317316.87
4149,70000.0,16123.67,4368.9,Nano,253172.4
4150,29000.0,6870.96,228.26,Mega,102724.2
4151,85000.0,29822.47,7304.24,Nano,303244.3
4152,96000.0,30362.15,6714.96,Macro,340859.57
4153,67000.0,24342.33,3136.78,Nano,233910.9
4154,56000.0,16820.69,2861.87,Micro,201581.68
4155,46000.0,15796.69,596.89,Macro,160986.85
4156,65000.0,16426.61,4599.94,Nano,235132.6
4157,21000.0,9750.39,4396.8,Macro,74259.12
4158,48000.0,18059.46,1632.84,Micro,173490.16
4159,28000.0,18924.52,1884.7,Mega,103620.63
4160,77000.0,28063.46,5958.23,Nano,273394.15
4161,71000.0,14154.01,2185.42,Micro,248914.15
4162,77000.0,29799.3,4062.5,Mega,273202.17
4163,64000.0,17950.98,156.16,Micro,231278.8
4164,35000.0,9413.35,104.0,Macro,123275.83
4165,21000.0,1551.31,198.57,Nano,70554.56
4166,50000.0,23189.31,2019.92,Micro,173833.53
4167,40000.0,13840.89,4726.14,Nano,141667.7
4168,26000.0,5770.65,878.95,Micro,93033.42
4169,94000.0,28427.64,4239.32,Micro,326269.41
4170,22000.0,861.29,129.39,Mega,76142.81
4171,26000.0,7202.91,1408.31,Micro,89790.29
4172,45000.0,24607.49,2553.72,Macro,162650.9
4173,37000.0,16696.2,4790.84,Micro,131250.03
4174,54000.0,18611.3,5139.32,Macro,192109.18
4175,80000.0,23688.99,8226.68,Micro,285243.84
4176,74000.0,19415.72,2783.3,Mega,258443.52
4177,97000.0,28907.4,3861.6,Micro,344228.89
4178,89000.0,36890.92,10297.64,Nano,317866.49
4179,34000.0,5161.89,592.36,Macro,126028.22
4180,62000.0,24319.03,722.08,Nano,220669.98
4181,43000.0,7640.1,2263.53,Mega,150110.27
4182,26000.0,2208.69,194.15,Micro,94325.52
4183,81000.0,20577.84,4503.91,Micro,290371.71
4184,92000.0,22481.36,3371.13,Nano,326393.6
4185,32000.0,10832.04,5108.59,Mega,106450.8
4186,46000.0,16882.43,4727.64,Mega,168504.14
4187,19000.0,9228.86,1707.02,Micro,66802.0
4188,40000.0,15596.1,3286.73,Nano,133021.19
4189,76000.0,32028.32,6749.79,Macro,274039.02
4190,43000.0,11120.89,769.5,Mega,152437.16
4191,18000.0,26.3,2082.33,Micro,62970.89
4192,85000.0,40194.46,5326.76,Macro,296210.25
4193,70000.0,19748.94,5599.31,Nano,247890.8
4194,46000.0,22887.05,1144.77,Nano,169446.83
4195,29000.0,11394.67,2510.67,Nano,102958.2
4196,20000.0,13078.11,249.82,Mega,71480.69
4197,83000.0,33363.04,2612.16,Mega,300045.85
4198,18000.0,9716.88,1207.74,Nano,64978.57
4199,99000.0,41468.58,7520.48,Macro,357133.62
4200,28000.0,4277.52,617.68,Nano,99014.87
4201,24000.0,4583.28,1765.6,Mega,88890.98
4202,59000.0,17855.85,4287.9,Macro,209593.22
4203,11000.0,8231.31,304.84,Mega,35637.97
4204,65000.0,22018.19,3352.79,Micro,233525.0
4205,83000.0,25396.96,2810.28,Nano,293495.51
4206,25000.0,8441.3,3061.99,Mega,94785.73
4207,52000.0,23790.66,464.67,Micro,182017.25
4208,93000.0,25013.57,4893.95,Micro,336326.46
4209,80000.0,26884.81,6158.39,Nano,280660.88
4210,87000.0,25719.93,4324.44,Mega,311605.31
4211,90000.0,31103.07,6854.29,Macro,322605.11
4212,18000.0,8838.12,2715.3,Nano,66898.81
4213,70000.0,17636.94,4824.47,Macro,252744.8
4214,56000.0,11111.43,2256.49,Nano,199692.55
4215,36000.0,15543.58,4829.66,Mega,129332.38
4216,76000.0,28331.02,5703.99,Micro,270462.91
4217,100000.0,29089.26,2287.39,Micro,354764.77
4218,30000.0,10830.82,3734.46,Macro,103349.4
4219,46000.0,8763.92,8357.13,Micro,163667.07
4220,76000.0,21013.23,3657.84,Micro,268536.96
4221,28000.0,5200.06,2294.25,Macro,100868.26
4222,93000.0,27811.54,4878.63,Macro,330073.72
4223,81000.0,32152.03,8363.87,Macro,286310.42
4224,12000.0,7466.7,1363.47,Mega,38139.26
4225,16000.0,2284.26,1365.84,Mega,59338.42
4226,53000.0,14105.67,1324.03,Micro,188122.97
4227,56000.0,19914.16,6070.68,Mega,198122.46
4228,79000.0,26371.76,4775.91,Micro,279998.2
4229,71000.0,32113.62,2522.22,Nano,255773.25
4230,84000.0,31466.18,3115.44,Macro,300601.0
4231,66000.0,15632.38,5234.69,Nano,232146.88
4232,13000.0,3084.03,1007.81,Mega,50598.04
4233,62000.0,17791.16,878.43,Nano,216139.09
4234,34000.0,7110.27,3588.87,Mega,119843.77
4235,28000.0,4164.2,357.39,Nano,99897.37
4236,72000.0,19439.22,2993.11,Mega,256142.63
4237,36000.0,14297.65,4724.22,Mega,128136.95
4238,40000.0,8565.81,975.29,Micro,143434.92
4239,93000.0,25488.12,2778.44,Nano,332993.32
4240,98000.0,30377.95,3964.58,Micro,351383.62
4241,66000.0,26219.43,2934.11,Micro,236096.97
4242,70000.0,17898.39,2524.9,Micro,248127.06
4243,37000.0,11268.05,2303.2,Micro,132828.0
4244,81000.0,20551.73,5130.86,Macro,287150.3
4245,88000.0,25793.14,3094.83,Nano,317037.43
4246,82000.0,22565.23,2541.68,Micro,294102.96
4247,97000.0,23989.4,4887.5,Mega,347310.42
4248,63000.0,20916.21,4093.51,Mega,218830.55
4249,81000.0,23874.0,3774.87,Mega,289367.77
4250,47000.0,11191.5,1468.35,Micro,170671.08
4251,31000.0,9957.56,387.03,Micro,116354.99
4252,66000.0,24831.28,7701.14,Mega,237953.12
4253,86000.0,22518.4,449.69,Macro,308930.77
4254,60000.0,17745.24,5489.13,Mega,214115.3
4255,76000.0,20756.27,1645.05,Macro,270667.29
4256,84000.0,17797.84,2457.72,Mega,299045.78
4257,29000.0,17568.67,2001.04,Micro,104655.4
4258,88000.0,28508.14,5130.23,Nano,311081.32
4259,57000.0,18174.76,2498.88,Mega,199278.15
4260,29000.0,5765.04,6088.67,Micro,103765.12
4261,14000.0,6754.82,4942.44,Nano,47026.11
4262,56000.0,21460.42,2388.73,Micro,202760.59
4263,64000.0,24057.36,8153.0,Mega,226603.69
4264,62000.0,22780.3,6853.97,Nano,218216.21
4265,92000.0,34421.43,8177.0,Micro,326096.44
4266,79000.0,20683.03,2820.51,Macro,281410.41
4267,33000.0,10895.68,2858.01,Nano,121326.91
4268,34000.0,11563.4,1727.95,Nano,121949.57
4269,38000.0,6110.77,1937.17,Macro,133476.01
4270,40000.0,23490.01,5241.41,Micro,147565.82
4271,74000.0,27497.23,4245.21,Mega,260700.88
4272,35000.0,10351.25,936.02,Nano,125276.1
4273,38000.0,12766.51,102.85,Nano,142357.09
4274,75000.0,29033.35,1937.49,Mega,265965.62
4275,74000.0,15543.19,1502.16,Mega,263137.89
4276,62000.0,18545.51,811.84,Nano,221318.51
4277,80000.0,24290.32,7600.78,Nano,281176.51
4278,99000.0,37954.98,3772.53,Nano,348641.71
4279,88000.0,33122.47,10455.11,Nano,313341.45
4280,14000.0,508.91,1278.57,Nano,47789.86
4281,45000.0,10770.8,4423.49,Macro,161582.14
4282,29000.0,14546.74,1244.35,Nano,101040.51
4283,55000.0,18054.71,3922.4,Nano,193652.51
4284,43000.0,5738.75,43.31,Mega,152051.55
4285,97000.0,35884.64,2264.97,Micro,346352.76
4286,20000.0,3799.75,2624.14,Mega,66453.68
4287,50000.0,22222.93,3600.05,Nano,174892.77
4288,32000.0,10368.6,2023.88,Mega,111453.16
4289,100000.0,33658.14,6516.58,Nano,356336.21
4290,69000.0,20710.24,5120.85,Mega,250456.46
4291,64000.0,11245.05,1363.03,Micro,229217.89
4292,16000.0,9561.23,1786.78,Micro,49169.43
4293,87000.0,36254.56,5905.91,Macro,311208.39
4294,11000.0,5584.32,170.47,Mega,39212.98
4295,34000.0,17363.18,4198.92,Macro,118859.9
4296,24000.0,12016.62,2064.48,Nano,84992.59
4297,74000.0,21162.88,2039.52,Nano,262659.74
4298,63000.0,20919.47,450.4,Mega,219601.73
4299,99000.0,26536.23,3803.7,Nano,351668.49
4300,72000.0,11392.66,4185.86,Mega,258239.45
4301,95000.0,28531.57,5572.2,Mega,331594.01
4302,55000.0,14188.62,4034.14,Nano,196161.49
4303,16000.0,1656.75,38.17,Nano,56462.76
4304,24000.0,6371.85,1305.29,Nano,84808.89
4305,28000.0,8992.46,3349.61,Mega,103770.06
4306,26000.0,11364.33,1521.59,Macro,93322.96
4307,87000.0,33308.5,7820.15,Nano,310896.54
4308,27000.0,8244.63,1142.5,Mega,91699.77
4309,97000.0,33352.94,5652.61,Macro,344225.41
4310,30000.0,19177.16,3393.1,Nano,110239.66
4311,38000.0,7908.77,143.31,Micro,139505.31
4312,66000.0,15014.34,3656.99,Macro,230817.2
4313,87000.0,22692.03,2513.64,Macro,309604.23
4314,42000.0,13482.11,1979.58,Nano,150707.47
4315,63000.0,15493.99,383.26,Macro,222690.37
4316,58000.0,18862.59,7744.56,Macro,207635.85
4317,98000.0,29721.95,5393.8,Macro,348497.02
4318,92000.0,28848.39,2581.62,Micro,331356.59
4319,25000.0,4132.42,2269.0,Mega,92563.07
4320,99000.0,35348.64,3077.83,Micro,350327.48
4321,34000.0,17914.26,3047.22,Mega,116255.95
4322,58000.0,16213.19,1808.08,Macro,204655.3
4323,53000.0,14449.84,1122.94,Mega,192435.78
4324,85000.0,24369.96,3579.35,Mega,305181.35
4325,36000.0,13801.12,1731.19,Nano,129236.68
4326,34000.0,1383.72,1830.7,Micro,124865.39
4327,94000.0,29845.51,2783.84,Mega,332590.1
4328,45000.0,16610.41,0.98,Mega,155233.63
4329,43000.0,18684.97,1243.23,Nano,158272.7
4330,74000.0,25674.31,3229.39,Micro,255856.64
4331,99000.0,48871.16,8292.21,Mega,349156.03
4332,85000.0,20846.91,8214.13,Macro,297105.38
4333,19000.0,7174.03,318.3,Mega,65322.39
4334,58000.0,14698.52,1463.56,Micro,202886.88
4335,55000.0,20045.45,3068.51,Macro,196542.79
4336,50000.0,15860.48,2900.92,Nano,184539.52
4337,51000.0,12400.64,276.9,Macro,184547.98
4338,23000.0,12422.32,151.51,Macro,85690.01
4339,63000.0,22720.19,2465.56,Macro,222911.07
4340,76000.0,22225.94,2580.1,Nano,272941.62
4341,68000.0,18201.71,3653.05,Micro,242801.06
4342,95000.0,33913.45,6737.15,Mega,337823.46
4343,13000.0,9975.81,4087.39,Micro,53368.0
4344,83000.0,26741.94,3619.41,Macro,300520.74
4345,78000.0,20621.0,1426.91,Macro,277978.25
4346,44000.0,15839.34,993.12,Micro,157726.08
4347,16000.0,3886.89,1722.98,Mega,54578.56
4348,54000.0,17886.48,2236.2,Mega,191637.79
4349,25000.0,8078.0,739.07,Macro,89390.46
4350,89000.0,29556.12,6364.72,Macro,310472.51
4351,43000.0,13209.15,1987.02,Mega,151168.92
4352,80000.0,23597.76,7812.13,Macro,282593.99
4353,91000.0,25307.47,3608.19,Macro,320439.77
4354,46000.0,6828.53,4305.23,Macro,158621.58
4355,32000.0,14802.41,4810.38,Nano,108885.32
4356,95000.0,27717.56,7057.84,Mega,340623.76
4357,98000.0,33924.29,7869.65,Nano,350259.4
4358,78000.0,21967.47,2471.42,Micro,277459.44
4359,50000.0,13428.66,2739.68,Mega,178146.34
4360,54000.0,15397.15,2588.69,Nano,192963.89
4361,31000.0,17931.7,6166.02,Mega,109823.21
4362,34000.0,14996.04,1984.36,Micro,115690.05
4363,61000.0,22404.7,6194.42,Mega,218130.99
4364,49000.0,16672.39,2471.37,Nano,175186.17
4365,15000.0,3578.44,504.87,Mega,54323.01
4366,86000.0,34126.48,6036.19,Micro,304719.94
4367,40000.0,5903.77,3454.08,Nano,139460.1
4368,79000.0,24131.03,4384.6,Micro,283467.86
4369,47000.0,14735.74,827.43,Nano,168499.77
4370,14000.0,5599.58,2536.89,Macro,45556.91
4371,51000.0,11857.69,976.36,Mega,184239.55
4372,47000.0,18343.52,1261.53,Micro,167408.1
4373,51000.0,19805.64,1576.26,Macro,179236.41
4374,53000.0,17978.13,3066.07,Nano,190335.42
4375,96000.0,30852.8,10127.67,Mega,344656.52
4376,47000.0,10453.75,939.0,Nano,164572.24
4377,98000.0,27337.31,2839.12,Mega,350168.33
4378,96000.0,32986.19,5525.46,Mega,342039.45
4379,50000.0,18732.3,2183.08,Mega,178635.56
4380,80000.0,23196.05,8143.66,Nano,283199.89
4381,86000.0,30957.92,4851.29,Macro,309744.95
4382,65000.0,17074.09,1832.81,Micro,236706.72
4383,19000.0,9174.73,1239.99,Nano,70879.45
4384,18000.0,10867.49,691.0,Macro,67395.99
4385,37000.0,10403.71,263.53,Nano,133950.68
4386,18000.0,7745.91,1059.99,Macro,56794.61
4387,34000.0,10640.1,805.87,Micro,116151.32
4388,35000.0,13515.6,2032.47,Micro,125148.21
4389,24000.0,18973.11,5827.21,Macro,91065.45
4390,59000.0,18050.24,2889.91,Macro,210503.71
4391,20000.0,9023.8,1837.91,Nano,70501.56
4392,79000.0,31031.5,398.39,Macro,279714.97
4393,19000.0,10877.75,4665.98,Mega,67662.77
4394,62000.0,16054.87,1791.7,Macro,219757.32
4395,65000.0,22220.93,5664.41,Mega,229708.97
4396,81000.0,29274.47,6035.83,Macro,292177.77
4397,30000.0,17318.12,263.19,Macro,110016.17
4398,84000.0,27304.21,6617.74,Macro,298991.08
4399,22000.0,11345.66,30.71,Mega,79614.16
4400,58000.0,17398.36,3796.16,Macro,207624.24
4401,62000.0,21344.03,1262.54,Mega,222592.92
4402,21000.0,14659.93,3072.57,Macro,71926.47
4403,15000.0,2524.97,4075.48,Mega,54682.86
4404,83000.0,24967.74,6371.89,Micro,294658.67
4405,22000.0,8277.33,572.92,Nano,71990.35
4406,28000.0,7492.12,1454.8,Nano,99431.62
4407,24000.0,5369.13,821.6,Macro,89406.03
4408,73000.0,23609.22,3105.81,Nano,256901.65
4409,31000.0,7231.93,5155.8,Macro,111793.87
4410,38000.0,15175.52,3707.87,Micro,139344.66
4411,34000.0,14606.88,2153.0,Mega,118692.78
4412,39000.0,14010.03,5185.13,Nano,146056.52
4413,63000.0,22612.15,5023.51,Nano,228615.89
4414,25000.0,11500.48,639.04,Mega,95214.1
4415,50000.0,13417.67,5549.61,Macro,180810.72
4416,25000.0,9788.06,503.68,Macro,92848.37
4417,43000.0,12512.44,2496.33,Mega,149232.43
4418,55000.0,12206.96,5385.11,Micro,196456.93
4419,97000.0,38156.92,8104.64,Micro,338261.48
4420,32000.0,3523.75,28.43,Macro,115122.0
4421,71000.0,17550.51,4041.45,Macro,252373.21
4422,66000.0,24520.07,7789.47,Macro,235622.5
4423,58000.0,17110.1,1234.26,Nano,211992.73
4424,64000.0,20362.04,1527.64,Macro,228783.67
4425,73000.0,20365.13,4010.36,Nano,259577.26
4426,45000.0,10522.86,1855.58,Micro,162754.09
4427,78000.0,20724.01,5503.5,Macro,274793.31
4428,54000.0,23657.64,3847.0,Mega,186285.32
4429,15000.0,5993.08,52.9,Macro,54191.33
4430,81000.0,34258.99,2933.49,Mega,286823.8
4431,16000.0,5381.92,1304.03,Nano,54267.62
4432,11000.0,401.65,1160.77,Nano,35101.51
4433,50000.0,22728.18,3794.12,Mega,184040.21
4434,41000.0,12261.72,1622.91,Mega,146659.52
4435,41000.0,11533.55,506.74,Macro,148130.04
4436,54000.0,22281.31,1493.83,Nano,190977.54
4437,28000.0,6008.66,2789.5,Micro,100805.04
4438,23000.0,7696.52,88.92,Macro,84191.34
4439,13000.0,12372.41,6515.83,Micro,46127.6
4440,26000.0,205.64,3980.32,Mega,90037.71
4441,98000.0,32970.63,7890.91,Micro,349063.83
4442,64000.0,22693.23,349.62,Micro,226017.91
4443,24000.0,8526.78,1872.74,Nano,83147.11
4444,38000.0,10833.37,830.75,Nano,137660.56
4445,41000.0,17506.79,1258.51,Micro,148060.08
4446,32000.0,16290.47,5212.86,Mega,112858.29
4447,75000.0,21536.96,1232.42,Micro,264998.99
4448,82000.0,28920.43,3213.07,Micro,285392.14
4449,12000.0,2595.32,334.17,Mega,44023.57
4450,91000.0,30729.41,8103.99,Nano,327005.59
4451,30000.0,6767.27,2455.37,Nano,110218.9
4452,36000.0,15393.06,3601.16,Nano,119220.71
4453,72000.0,24325.47,3671.37,Nano,259992.71
4454,90000.0,34618.36,4361.74,Nano,321957.34
4455,65000.0,8880.27,1010.12,Macro,231370.21
4456,91000.0,27707.83,3169.18,Mega,326511.99
4457,95000.0,27536.43,8981.33,Macro,336431.85
4458,13000.0,4074.67,2969.85,Nano,48539.12
4459,77000.0,25121.32,5518.12,Nano,272536.78
4460,100000.0,26452.02,3438.5,Nano,353747.01
4461,59000.0,15352.09,201.44,Mega,210349.35
4462,53000.0,23789.37,2363.47,Micro,187812.91
4463,14000.0,936.35,389.3,Mega,47042.18
4464,71000.0,26920.56,5625.05,Micro,248160.53
4465,18000.0,4855.55,2078.0,Mega,64193.38
4466,21000.0,17917.0,4655.72,Micro,77388.8
4467,87000.0,35106.11,7594.13,Mega,312351.26
4468,65000.0,23205.07,2070.45,Nano,229998.7
4469,67000.0,18224.11,3249.88,Nano,233507.62
4470,72000.0,23920.13,4595.57,Micro,260143.27
4471,49000.0,13386.29,812.18,Mega,171445.3
4472,67000.0,20010.93,6373.31,Micro,239525.81
4473,44000.0,11683.47,391.38,Nano,155337.66
4474,98000.0,39527.6,3778.66,Mega,347987.86
4475,46000.0,8337.11,799.47,Mega,162371.47
4476,60000.0,20789.12,7601.17,Mega,211210.81
4477,61000.0,20789.54,2473.94,Macro,225822.15
4478,23000.0,9644.61,2980.15,Micro,80441.99
4479,12000.0,3812.58,346.38,Nano,41906.71
4480,28000.0,14927.58,4441.42,Mega,98412.4
4481,26000.0,15393.41,2025.06,Nano,91256.93
4482,59000.0,19634.38,3460.64,Mega,214538.22
4483,57000.0,21066.09,1367.71,Mega,199478.33
4484,77000.0,24509.01,5515.6,Mega,272549.01
4485,32000.0,16978.49,3037.71,Mega,119223.48
4486,89000.0,26237.19,2729.65,Macro,316058.98
4487,67000.0,30713.6,3644.55,Micro,242651.99
4488,23000.0,7152.6,2853.75,Mega,84823.26
